0.0,0.0,0.0,0.0,0.0,0.0,0.9599739505722754
1.0,100.0,0.0,0.0,0.0,0.0,0.9673692123588522
2.0,100.0,0.0,0.0,0.0,0.0,0.9729156586987848
3.0,100.0,0.0,0.0,0.0,0.0,0.9770754934537343
4.0,100.0,0.0,0.0,0.0,0.0,0.9801953695199465
5.0,100.0,0.0,0.0,0.0,0.0,0.9825352765696056
6.0,100.0,1.0,0.0,0.0,0.0,0.9842902068568499
7.0,100.0,18.0,0.0,0.0,0.0,0.9856064045722831
8.0,100.0,59.0,0.0,0.0,24.0,0.9865935528588581
9.0,100.0,72.0,0.0,0.0,59.0,0.9873339140737892
10.0,100.0,85.0,0.0,0.0,72.0,0.9878891849849876
11.0,100.0,93.0,0.0,0.0,80.0,0.9883056381683863
12.0,100.0,94.0,0.0,0.0,88.0,0.9886179780559354
13.0,100.0,98.0,0.0,0.0,93.0,0.9888522329715973
14.0,100.0,100.0,0.0,0.0,94.0,0.9890279241583437
15.0,100.0,100.0,37.0,0.0,94.0,0.9891596925484035
16.0,100.0,100.0,79.0,24.0,95.0,0.9892585188409484
17.0,100.0,100.0,100.0,49.0,96.0,0.989332638560357
18.0,100.0,100.0,100.0,56.0,98.0,0.9893882283499135
19.0,100.0,100.0,100.0,63.0,99.0,0.9894299206920808
20.0,100.0,100.0,100.0,70.0,100.0,0.9894611899487062
21.0,100.0,100.0,100.0,72.0,100.0,0.9894846418911754
22.0,100.0,100.0,100.0,78.0,100.0,0.9895022308480272
23.0,100.0,100.0,100.0,85.0,100.0,0.9895154225656662
24.0,100.0,100.0,100.0,88.0,100.0,0.9895253163538953
25.0,100.0,100.0,100.0,90.0,100.0,0.9895327366950671
26.0,100.0,100.0,100.0,92.0,100.0,0.989538301950946
27.0,100.0,100.0,100.0,94.0,100.0,0.9895424758928553
28.0,100.0,100.0,100.0,96.0,100.0,0.9895456063492871
29.0,100.0,100.0,100.0,96.0,100.0,0.989547954191611
30.0,100.0,100.0,100.0,96.0,100.0,0.989549715073354
31.0,100.0,100.0,100.0,98.0,100.0,0.9895510357346612
32.0,100.0,100.0,100.0,99.0,100.0,0.9895520262306416
33.0,100.0,100.0,100.0,99.0,100.0,0.9895527691026269
34.0,100.0,100.0,100.0,99.0,100.0,0.9895533262566159
35.0,100.0,100.0,100.0,99.0,100.0,0.9895537441221076
36.0,100.0,100.0,100.0,99.0,100.0,0.9895540575212264
37.0,100.0,100.0,100.0,99.0,100.0,0.9895542925705655
38.0,100.0,100.0,100.0,99.0,100.0,0.9895544688575698
39.0,100.0,100.0,100.0,99.0,100.0,0.9895546010728231
40.0,100.0,100.0,100.0,99.0,100.0,0.9895547002342631
41.0,100.0,100.0,100.0,99.0,100.0,0.989554774605343
42.0,100.0,100.0,100.0,99.0,100.0,0.989554830383653
43.0,100.0,100.0,100.0,99.0,100.0,0.9895548722173855
44.0,100.0,100.0,100.0,99.0,100.0,0.9895549035926848
45.0,100.0,100.0,100.0,99.0,100.0,0.9895549271241593
46.0,100.0,100.0,100.0,99.0,100.0,0.9895549447727652
47.0,100.0,100.0,100.0,99.0,100.0,0.9895549580092196
48.0,100.0,100.0,100.0,99.0,100.0,0.9895549679365604
49.0,100.0,100.0,100.0,99.0,100.0,0.989554975382066
50.0,100.0,100.0,100.0,99.0,100.0,0.9895549809661952
51.0,100.0,100.0,100.0,99.0,100.0,0.9895549851542921
52.0,100.0,100.0,100.0,99.0,100.0,0.9895549882953647
53.0,100.0,100.0,100.0,99.0,100.0,0.9895549906511693
54.0,100.0,100.0,100.0,99.0,100.0,0.9895549924180227
55.0,100.0,100.0,100.0,99.0,100.0,0.9895549937431627
56.0,100.0,100.0,100.0,99.0,100.0,0.9895549947370177
57.0,100.0,100.0,100.0,99.0,100.0,0.989554995482409
58.0,100.0,100.0,100.0,99.0,100.0,0.9895549960414525
59.0,100.0,100.0,100.0,99.0,100.0,0.9895549964607351
60.0,100.0,100.0,100.0,99.0,100.0,0.989554996775197
61.0,100.0,100.0,100.0,99.0,100.0,0.9895549970110434
62.0,100.0,100.0,100.0,99.0,100.0,0.9895549971879283
63.0,100.0,100.0,100.0,99.0,100.0,0.9895549973205919
64.0,100.0,100.0,100.0,99.0,100.0,0.9895549974200897
65.0,100.0,100.0,100.0,99.0,100.0,0.989554997494713
66.0,100.0,100.0,100.0,99.0,100.0,0.9895549975506804
67.0,100.0,100.0,100.0,99.0,100.0,0.9895549975926561
68.0,100.0,100.0,100.0,99.0,100.0,0.9895549976241378
69.0,100.0,100.0,100.0,99.0,100.0,0.989554997647749
70.0,100.0,100.0,100.0,99.0,100.0,0.9895549976654574
71.0,100.0,100.0,100.0,99.0,100.0,0.9895549976787388
72.0,100.0,100.0,100.0,99.0,100.0,0.9895549976886998
73.0,100.0,100.0,100.0,99.0,100.0,0.9895549976961706
74.0,100.0,100.0,100.0,99.0,100.0,0.9895549977017737
75.0,100.0,100.0,100.0,99.0,100.0,0.989554997705976
76.0,100.0,100.0,100.0,99.0,100.0,0.9895549977091277
77.0,100.0,100.0,100.0,99.0,100.0,0.9895549977114915
78.0,100.0,100.0,100.0,99.0,100.0,0.9895549977132643
79.0,100.0,100.0,100.0,99.0,100.0,0.9895549977145939
80.0,100.0,100.0,100.0,99.0,100.0,0.9895549977155911
81.0,100.0,100.0,100.0,99.0,100.0,0.989554997716339
82.0,100.0,100.0,100.0,99.0,100.0,0.9895549977169
83.0,100.0,100.0,100.0,99.0,100.0,0.9895549977173207
84.0,100.0,100.0,100.0,99.0,100.0,0.9895549977176362
85.0,100.0,100.0,100.0,99.0,100.0,0.9895549977178728
86.0,100.0,100.0,100.0,99.0,100.0,0.9895549977180503
87.0,100.0,100.0,100.0,99.0,100.0,0.9895549977181834
88.0,100.0,100.0,100.0,99.0,100.0,0.9895549977182833
89.0,100.0,100.0,100.0,99.0,100.0,0.9895549977183582
90.0,100.0,100.0,100.0,99.0,100.0,0.9895549977184144
91.0,100.0,100.0,100.0,99.0,100.0,0.9895549977184565
92.0,100.0,100.0,100.0,99.0,100.0,0.9895549977184881
