0.0,0.0,0.0,0.0,0.0,0.0,0.9538882569191246
1.0,100.0,0.0,0.0,0.0,0.0,0.9628023969320865
2.0,100.0,0.0,0.0,0.0,0.0,0.969488001941808
3.0,100.0,0.0,0.0,0.0,0.0,0.9745022056990991
4.0,100.0,0.0,0.0,0.0,0.0,0.9782628585170674
5.0,100.0,0.0,0.0,0.0,0.0,0.9810833481305437
6.0,100.0,0.0,0.0,0.0,0.0,0.9831987153406508
7.0,100.0,0.0,0.0,0.0,0.0,0.9847852407482311
8.0,100.0,0.0,0.0,0.0,0.0,0.9859751348039164
9.0,100.0,0.0,0.0,0.0,0.0,0.9868675553456804
10.0,100.0,0.0,0.0,0.0,0.0,0.9875368707520034
11.0,100.0,0.0,0.0,0.0,0.0,0.9880388573067456
12.0,100.0,7.0,0.0,0.0,0.0,0.9884153472228022
13.0,100.0,49.0,0.0,0.0,0.0,0.9886977146598448
14.0,100.0,70.0,44.0,0.0,0.0,0.9889094902376266
15.0,100.0,92.0,63.0,0.0,0.0,0.9890683219209631
16.0,100.0,99.0,86.0,0.0,0.0,0.9891874456834654
17.0,100.0,99.0,96.0,0.0,13.0,0.9892767885053422
18.0,100.0,99.0,99.0,0.0,33.0,0.9893437956217497
19.0,100.0,99.0,99.0,24.0,52.0,0.9893940509590553
20.0,100.0,100.0,99.0,49.0,62.0,0.9894317424620346
21.0,100.0,100.0,99.0,76.0,70.0,0.9894600110892691
22.0,100.0,100.0,100.0,87.0,76.0,0.9894812125596949
23.0,100.0,100.0,100.0,92.0,77.0,0.9894971136625142
24.0,100.0,100.0,100.0,94.0,81.0,0.9895090394896288
25.0,100.0,100.0,100.0,96.0,86.0,0.9895179838599646
26.0,100.0,100.0,100.0,96.0,90.0,0.9895246921377165
27.0,100.0,100.0,100.0,97.0,94.0,0.9895297233460305
28.0,100.0,100.0,100.0,98.0,97.0,0.989533496752266
29.0,100.0,100.0,100.0,99.0,97.0,0.9895363268069426
30.0,100.0,100.0,100.0,99.0,97.0,0.98953844934795
31.0,100.0,100.0,100.0,100.0,97.0,0.9895400412537055
32.0,100.0,100.0,100.0,100.0,97.0,0.9895412351830222
33.0,100.0,100.0,100.0,100.0,97.0,0.9895421306300097
34.0,100.0,100.0,100.0,100.0,99.0,0.9895428022152504
35.0,100.0,100.0,100.0,100.0,99.0,0.9895433059041808
36.0,100.0,100.0,100.0,100.0,99.0,0.9895436836708786
37.0,100.0,100.0,100.0,100.0,99.0,0.9895439669959021
38.0,100.0,100.0,100.0,100.0,99.0,0.9895441794896697
39.0,100.0,100.0,100.0,100.0,99.0,0.9895443388599954
40.0,100.0,100.0,100.0,100.0,99.0,0.9895444583877396
41.0,100.0,100.0,100.0,100.0,99.0,0.9895445480335479
42.0,100.0,100.0,100.0,100.0,99.0,0.9895446152679039
