0.0,0.0,0.0,0.0,0.0,0.0,0.9542503330012108
1.0,98.0,0.0,0.0,0.0,0.0,0.9630814014697
2.0,100.0,0.0,0.0,0.0,0.0,0.969704702821067
3.0,100.0,0.0,0.0,0.0,0.0,0.9746721788345922
4.0,100.0,0.0,0.0,0.0,0.0,0.9783977858447361
5.0,100.0,0.0,0.0,0.0,0.0,0.9811919911023441
6.0,100.0,5.0,0.0,0.0,3.0,0.9832876450455501
7.0,100.0,13.0,0.0,0.0,10.0,0.9848593855029546
8.0,100.0,21.0,0.0,0.0,15.0,0.9860381908460079
9.0,100.0,37.0,0.0,0.0,24.0,0.9869222948532979
10.0,100.0,43.0,0.0,0.0,36.0,0.9875853728587654
11.0,100.0,52.0,0.0,0.0,49.0,0.988082681362866
12.0,100.0,66.0,15.0,0.0,58.0,0.9884556627409415
13.0,100.0,71.0,67.0,0.0,60.0,0.9887353987744981
14.0,100.0,82.0,77.0,2.0,67.0,0.9889452007996655
15.0,100.0,87.0,86.0,14.0,76.0,0.989102552318541
16.0,100.0,91.0,94.0,26.0,81.0,0.9892205659576978
17.0,100.0,93.0,97.0,37.0,83.0,0.9893090761870653
18.0,100.0,96.0,99.0,48.0,85.0,0.989375458859091
19.0,100.0,97.0,99.0,60.0,86.0,0.9894252458631102
20.0,100.0,99.0,99.0,69.0,89.0,0.9894625861161246
21.0,100.0,100.0,100.0,77.0,90.0,0.9894905913058853
22.0,100.0,100.0,100.0,82.0,92.0,0.989511595198206
23.0,100.0,100.0,100.0,85.0,94.0,0.9895273481174465
24.0,100.0,100.0,100.0,91.0,94.0,0.9895391628068768
25.0,100.0,100.0,100.0,92.0,96.0,0.9895480238239496
26.0,100.0,100.0,100.0,94.0,98.0,0.9895546695867541
27.0,100.0,100.0,100.0,98.0,99.0,0.9895596539088576
28.0,100.0,100.0,100.0,99.0,100.0,0.9895633921504352
29.0,100.0,100.0,100.0,99.0,100.0,0.9895661958316184
30.0,100.0,100.0,100.0,99.0,100.0,0.9895682985925058
31.0,100.0,100.0,100.0,99.0,100.0,0.9895698756631713
32.0,100.0,100.0,100.0,99.0,100.0,0.9895710584661704
33.0,100.0,100.0,100.0,99.0,100.0,0.9895719455684198
