0.0,0.0,0.0,0.0,0.0,0.0,0.9535593580815033
1.0,99.0,0.0,0.0,0.0,0.0,0.9607045430559642
2.0,100.0,0.0,0.0,0.0,0.0,0.96606343178681
3.0,100.0,0.0,0.0,0.0,0.0,0.9700825983349443
4.0,100.0,0.0,0.0,0.0,0.0,0.9730969732460449
5.0,100.0,0.0,0.0,0.0,0.0,0.9753577544293704
6.0,100.0,0.0,0.0,0.0,0.0,0.9770533403168646
7.0,100.0,1.0,0.0,0.0,0.0,0.9783250297324853
8.0,100.0,12.0,0.0,1.0,0.0,0.9792787967942007
9.0,100.0,42.0,12.0,21.0,0.0,0.9799941220904873
10.0,100.0,81.0,92.0,72.0,29.0,0.9805306160627023
11.0,100.0,93.0,100.0,93.0,100.0,0.9809329865418634
12.0,100.0,94.0,100.0,96.0,100.0,0.9812347644012344
13.0,100.0,96.0,100.0,96.0,100.0,0.9814610977957625
14.0,100.0,98.0,100.0,97.0,100.0,0.9816308478416587
15.0,100.0,98.0,100.0,98.0,100.0,0.9817581603760808
16.0,100.0,99.0,100.0,99.0,100.0,0.9818536447768973
17.0,100.0,99.0,100.0,99.0,100.0,0.9819252580775097
18.0,100.0,99.0,100.0,99.0,100.0,0.9819789680529691
19.0,100.0,99.0,100.0,99.0,100.0,0.9820192505345636
20.0,100.0,99.0,100.0,99.0,100.0,0.9820494623957595
21.0,100.0,99.0,100.0,99.0,100.0,0.9820721212916564
22.0,100.0,99.0,100.0,100.0,100.0,0.9820891154635791
23.0,100.0,99.0,100.0,100.0,100.0,0.9821018610925212
24.0,100.0,99.0,100.0,100.0,100.0,0.9821114203142276
25.0,100.0,99.0,100.0,100.0,100.0,0.9821185897305075
26.0,100.0,99.0,100.0,100.0,100.0,0.9821239667927174
27.0,100.0,99.0,100.0,100.0,100.0,0.9821279995893748
28.0,100.0,99.0,100.0,100.0,100.0,0.9821310241868679
29.0,100.0,99.0,100.0,100.0,100.0,0.9821332926349877
30.0,100.0,99.0,100.0,100.0,100.0,0.9821349939710775
31.0,100.0,99.0,100.0,100.0,100.0,0.9821362699731448
32.0,100.0,99.0,100.0,100.0,100.0,0.9821372269746954
33.0,100.0,99.0,100.0,100.0,100.0,0.9821379447258584
34.0,100.0,99.0,100.0,100.0,100.0,0.9821384830392306
35.0,100.0,99.0,100.0,100.0,100.0,0.9821388867742598
36.0,100.0,99.0,100.0,100.0,100.0,0.9821391895755316
37.0,100.0,99.0,100.0,100.0,100.0,0.9821394166764854
38.0,100.0,99.0,100.0,100.0,100.0,0.9821395870022008
39.0,100.0,99.0,100.0,100.0,100.0,0.9821397147464874
40.0,100.0,99.0,100.0,100.0,100.0,0.9821398105547023
41.0,100.0,99.0,100.0,100.0,100.0,0.9821398824108636
42.0,100.0,99.0,100.0,100.0,100.0,0.9821399363029845
43.0,100.0,99.0,100.0,100.0,100.0,0.9821399767220751
44.0,100.0,99.0,100.0,100.0,100.0,0.982140007036393
45.0,100.0,99.0,100.0,100.0,100.0,0.9821400297721316
46.0,100.0,99.0,100.0,100.0,100.0,0.9821400468239354
47.0,100.0,99.0,100.0,100.0,100.0,0.9821400596127883
48.0,100.0,99.0,100.0,100.0,100.0,0.982140069204428
49.0,100.0,99.0,100.0,100.0,100.0,0.9821400763981578
