0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.5,0.0,0.0,0.0,0.0,0.0
0.5,0.0,0.0,0.0,0.0,0.0
0.5,0.0,0.0,0.0,0.0,0.0
0.5,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.5,0.0,0.0,0.0,0.0
1.5,0.5,0.0,0.0,0.0,0.0
2.5,0.5,0.0,0.0,0.0,0.0
2.5,0.5,0.0,0.0,0.0,0.0
2.5,0.5,0.0,0.0,0.0,0.0
2.5,1.0,0.0,0.0,0.0,0.0
2.5,1.5,0.0,0.0,0.0,0.0
2.5,1.5,0.0,0.0,0.0,0.0
3.0,1.5,0.0,0.0,0.0,0.0
3.5,1.5,0.0,0.0,0.0,0.0
3.5,1.5,0.0,0.0,0.0,0.0
3.5,1.5,0.0,0.0,0.0,0.0
4.5,1.5,0.0,0.0,0.0,0.0
4.5,1.5,0.0,0.0,0.0,0.0
4.5,1.5,0.0,0.0,0.0,0.5
5.0,1.5,0.0,0.0,0.0,0.5
5.5,1.5,8.5,0.0,0.0,0.5
6.0,2.0,9.0,0.0,0.0,0.5
6.5,2.0,9.0,1.0,0.0,0.5
7.5,2.0,9.5,1.5,0.0,0.5
7.5,2.0,10.0,1.5,0.0,0.5
10.0,3.0,10.5,2.0,0.0,0.5
10.5,3.0,10.5,2.0,0.0,0.5
10.5,3.0,11.0,2.0,0.0,0.5
10.5,3.5,11.5,2.0,0.5,0.5
11.0,3.5,12.0,2.0,0.5,0.5
11.0,3.5,12.5,2.0,0.5,0.5
11.0,3.5,12.5,2.0,0.5,0.5
12.0,4.0,12.5,3.5,0.5,0.5
12.5,4.0,12.5,3.5,0.5,0.5
12.5,11.0,12.5,4.0,0.5,0.5
17.0,12.0,12.5,4.0,0.5,0.5
19.0,12.5,12.5,4.0,0.5,1.0
19.0,12.5,12.5,4.0,0.5,1.0
20.5,12.5,13.5,4.0,0.5,1.5
21.5,14.0,14.0,7.0,0.5,1.5
21.5,14.0,15.5,7.0,2.0,1.5
22.5,14.5,16.0,7.5,2.0,1.5
25.5,14.5,16.0,7.5,2.0,1.5
26.0,14.5,16.5,7.5,2.0,1.5
27.5,15.0,17.0,8.0,2.0,1.5
28.0,15.0,17.5,8.0,2.0,1.5
28.0,15.0,20.0,8.5,3.0,1.5
29.0,15.0,20.5,8.5,3.0,1.5
31.0,15.0,21.5,8.5,3.0,1.5
31.5,19.0,24.5,8.5,3.0,1.5
31.5,19.5,24.5,8.5,4.0,1.5
31.5,19.5,25.0,8.5,4.0,1.5
31.5,20.0,25.0,8.5,4.0,1.5
32.0,20.5,25.0,8.5,4.5,1.5
32.5,20.5,30.0,8.5,4.5,2.0
33.5,20.5,31.5,9.0,5.0,2.0
34.0,21.5,32.0,9.5,5.0,2.0
37.0,22.0,32.5,10.0,5.0,2.0
37.0,23.0,32.5,10.0,5.0,2.0
38.0,23.0,32.5,10.0,5.5,2.5
39.5,23.5,33.0,10.5,5.5,2.5
41.0,23.5,33.5,10.5,5.5,2.5
44.5,25.0,36.0,10.5,5.5,2.5
44.5,25.0,39.0,10.5,5.5,2.5
