0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.01,0.0
0.0,0.01,0.0,0.0,0.01,0.0
0.0,0.01,0.0,0.0,0.01,0.0
0.02,0.02,0.0,0.0,0.01,0.0
0.08,0.03,0.0,0.0,0.01,0.0
0.08,0.03,0.01,0.0,0.03,0.0
0.08,0.08,0.01,0.0,0.04,0.0
0.11,0.12,0.03,0.0,0.05,0.0
0.12,0.12,0.03,0.0,0.05,0.0
0.15,0.13,0.04,0.0,0.06,0.0
0.15,0.14,0.08,0.0,0.06,0.0
0.19,0.16,0.09,0.01,0.06,0.0
0.19,0.21,0.12,0.01,0.06,0.0
0.21,0.23,0.12,0.01,0.06,0.0
0.22,0.26,0.12,0.01,0.06,0.0
0.27,0.29,0.14,0.02,0.06,0.0
0.28,0.31,0.2,0.02,0.06,0.0
0.32,0.32,0.23,0.02,0.07,0.0
0.32,0.32,0.28,0.03,0.08,0.03
0.37,0.35,0.32,0.03,0.09,0.03
0.43,0.42,0.44,0.05,0.11,0.03
0.43,0.42,0.45,0.05,0.11,0.03
0.44,0.42,0.53,0.05,0.11,0.03
0.48,0.45,0.56,0.05,0.13,0.03
0.52,0.46,0.67,0.05,0.13,0.04
0.6,0.5,0.74,0.07,0.14,0.04
0.62,0.55,0.82,0.07,0.14,0.04
0.82,0.61,0.97,0.07,0.14,0.05
0.89,0.61,0.97,0.08,0.14,0.05
1.07,0.67,1.05,0.12,0.15,0.09
1.18,0.71,1.19,0.12,0.18,0.09
1.41,0.71,1.2,0.14,0.18,0.09
1.5,0.75,1.23,0.15,0.19,0.09
1.6,0.8,1.34,0.18,0.19,0.09
1.69,0.83,1.37,0.19,0.23,0.1
1.75,0.86,1.42,0.19,0.24,0.1
1.93,1.09,1.5,0.2,0.25,0.16
2.1,1.23,1.71,0.21,0.28,0.18
2.24,1.33,1.88,0.22,0.35,0.2
2.34,1.42,1.91,0.23,0.37,0.22
2.71,1.45,2.19,0.24,0.38,0.27
2.88,1.57,2.33,0.27,0.4,0.29
3.07,1.63,2.46,0.32,0.41,0.3
3.12,1.67,2.49,0.34,0.41,0.31
3.17,1.77,2.55,0.35,0.45,0.33
3.4,1.86,2.65,0.38,0.52,0.35
3.68,1.95,2.93,0.5,0.57,0.39
3.78,2.1,3.07,0.56,0.57,0.41
3.95,2.17,3.17,0.61,0.61,0.43
4.21,2.18,3.22,0.62,0.63,0.45
4.4,2.26,3.32,0.65,0.64,0.48
4.62,2.28,3.37,0.72,0.68,0.54
4.95,2.35,3.56,0.76,0.7,0.68
5.14,2.44,3.7,0.77,0.7,0.7
5.27,2.55,3.86,0.81,0.71,0.7
5.43,2.61,3.98,0.89,0.74,0.73
5.57,2.68,4.06,0.96,0.75,0.73
5.73,2.69,4.1,1.02,0.83,0.73
5.92,2.84,4.17,1.03,0.83,0.73
6.29,2.93,4.41,1.07,0.85,0.76
6.44,3.02,4.63,1.12,0.85,0.8
6.57,3.06,4.67,1.24,0.85,0.83
7.01,3.19,4.97,1.36,0.88,0.85
7.37,3.3,5.05,1.4,0.9,0.89
7.45,3.4,5.13,1.44,0.91,0.89
7.9,3.6,5.36,1.55,0.96,0.91
8.17,3.69,5.56,1.58,0.99,0.92
8.71,3.96,5.88,1.65,1.07,0.95
8.81,3.97,6.0,1.67,1.12,0.96
9.18,4.18,6.08,1.74,1.15,1.0
9.5,4.37,6.29,1.84,1.15,1.02
9.92,4.61,6.59,1.98,1.2,1.04
10.29,4.79,6.95,2.07,1.26,1.1
10.7,5.01,7.11,2.12,1.27,1.11
11.14,5.1,7.48,2.18,1.33,1.14
11.39,5.28,7.8,2.25,1.35,1.19
11.62,5.34,8.0,2.26,1.35,1.2
11.85,5.44,8.13,2.27,1.36,1.22
12.32,5.7,8.51,2.42,1.44,1.24
12.77,5.77,8.51,2.45,1.47,1.25
12.91,5.83,8.58,2.51,1.48,1.26
13.06,5.9,8.66,2.57,1.48,1.27
13.35,6.0,8.74,2.65,1.48,1.28
13.86,6.18,9.12,2.75,1.5,1.33
14.02,6.32,9.17,2.84,1.5,1.33
14.61,6.55,9.52,3.03,1.52,1.35
14.78,6.65,9.6,3.08,1.52,1.36
15.27,6.89,9.99,3.17,1.53,1.39
15.42,7.01,10.14,3.22,1.59,1.4
15.7,7.22,10.45,3.34,1.61,1.41
16.27,7.42,10.86,3.44,1.66,1.42
16.45,7.51,10.95,3.49,1.67,1.42
16.63,7.67,10.98,3.53,1.72,1.43
16.95,7.82,11.29,3.63,1.75,1.43
17.17,7.96,11.37,3.67,1.75,1.43
17.62,8.16,11.63,3.75,1.78,1.43
17.76,8.27,11.66,3.78,1.78,1.43
18.37,8.49,12.03,3.95,1.79,1.46
19.26,8.79,12.67,4.12,1.87,1.51
