0.9576780719683734,0.0,0.0,0.0,0.0,0.0,0.0
0.962479935583412,85.0,0.0,0.0,0.0,0.0,0.0
0.965288845731787,100.0,0.0,0.0,0.0,0.0,0.0
0.9672817991984507,100.0,0.0,0.0,0.0,0.0,0.0
0.968827654003949,100.0,0.0,0.0,0.0,0.0,0.0
0.9700907093468256,100.0,0.0,0.0,0.0,0.0,0.0
0.9711586074231014,100.0,0.0,0.0,0.0,0.0,0.0
0.9720836628134893,100.0,0.0,0.0,0.0,0.0,0.0
0.9728996194952005,100.0,0.0,0.0,0.0,0.0,0.0
0.9736295176189876,100.0,0.0,0.0,0.0,0.0,0.0
0.974289790786622,100.0,0.0,0.0,0.0,0.0,0.0
0.9748925729618643,100.0,0.0,0.0,0.0,0.0,0.0
0.9754470788105589,100.0,0.0,0.0,0.0,0.0,0.0
0.9759604710381401,100.0,0.0,0.0,0.0,0.0,0.0
0.9764384277673626,100.0,0.0,0.0,0.0,0.0,0.0
0.976885526428528,100.0,0.0,0.0,0.0,0.0,0.0
0.9773055110635959,100.0,0.0,0.0,0.0,0.0,0.0
0.9777014831102392,100.0,0.0,0.0,0.0,0.0,0.0
0.9780760405344997,100.0,0.0,0.0,0.0,0.0,0.0
0.9784313812340263,100.0,0.0,0.0,0.0,0.0,0.0
0.978769381186515,100.0,0.0,0.0,0.0,0.0,0.0
0.9790916544016607,100.0,0.0,0.0,0.0,0.0,0.0
0.9793995995355366,100.0,0.0,0.0,0.0,0.0,0.0
0.9796944365769029,100.0,0.0,0.0,0.0,0.0,0.0
0.9799772360395246,100.0,0.0,0.0,0.0,0.0,0.0
0.9802489424255976,100.0,0.0,0.0,0.0,0.0,0.0
0.9805103932586141,100.0,0.0,0.0,0.0,0.0,0.0
0.9807623346531787,100.0,0.0,0.0,0.0,0.0,0.0
0.9810054341514257,100.0,0.0,0.0,0.0,0.0,0.0
0.9812402913824012,100.0,0.0,0.0,0.0,0.0,0.0
0.9814674469729788,100.0,0.0,0.0,0.0,0.0,0.0
0.9816873900435665,100.0,0.0,0.0,0.0,0.0,0.0
0.9819005645500356,100.0,0.0,0.0,0.0,0.0,0.0
0.9821073746786345,100.0,0.0,0.0,0.0,0.0,0.0
0.982308189458677,100.0,0.0,0.0,0.0,0.0,0.0
0.9825033467252778,100.0,0.0,0.0,0.0,0.0,0.0
0.9826931565390277,100.0,0.0,0.0,0.0,0.0,0.0
0.9828779041495384,100.0,0.0,0.0,0.0,0.0,0.0
0.9830578525739725,100.0,0.0,0.0,0.0,0.0,0.0
0.9832332448490649,100.0,0.0,0.0,0.0,0.0,0.0
0.9834043060050263,100.0,0.0,0.0,0.0,0.0,0.0
0.9835712448015537,100.0,0.0,0.0,0.0,0.0,0.0
0.9837342552595439,100.0,0.0,0.0,0.0,0.0,0.0
0.9838935180166993,100.0,0.0,0.0,0.0,0.0,0.0
0.9840492015307761,100.0,0.0,0.0,0.0,0.0,0.0
0.9842014631505752,100.0,0.0,0.0,0.0,0.0,0.0
0.9843504500717435,100.0,0.0,0.0,0.0,0.0,0.0
0.9844963001919416,100.0,0.0,0.0,0.0,0.0,0.0
0.9846391428778295,100.0,0.0,0.0,0.0,0.0,0.0
0.9847790996545632,100.0,0.0,0.0,0.0,0.0,0.0
0.9849162848270094,100.0,0.0,0.0,0.0,0.0,0.0
0.9850508060406362,100.0,0.0,0.0,0.0,0.0,0.0
0.985182764788976,100.0,0.0,0.0,0.0,0.0,0.0
0.9853122568736528,100.0,0.0,0.0,0.0,0.0,0.0
0.9854393728221976,100.0,0.0,0.0,0.0,0.0,0.0
0.9855641982682174,100.0,0.0,0.0,0.0,0.0,0.0
0.9856868142979133,100.0,0.0,0.0,0.0,0.0,0.0
0.9858072977664644,100.0,0.0,0.0,0.0,0.0,0.0
0.9859257215873639,100.0,0.0,0.0,0.0,0.0,0.0
0.9860421549974399,100.0,0.0,0.0,0.0,0.0,0.0
0.9861566637999677,100.0,0.0,0.0,0.0,0.0,0.0
0.9862693105880175,100.0,0.0,0.0,0.0,0.0,0.0
0.9863801549499286,100.0,0.0,0.0,0.0,0.0,0.0
0.9864892536586052,100.0,0.0,0.0,0.0,0.0,0.0
0.9865966608461345,100.0,0.0,0.0,0.0,0.0,0.0
0.9867024281650743,100.0,0.0,0.0,0.0,0.0,0.0
0.9868066049376117,100.0,0.0,0.0,0.0,0.0,0.0
0.9869092382936732,100.0,0.0,0.0,0.0,0.0,0.0
0.9870103732989501,100.0,0.0,0.0,0.0,0.0,0.0
0.9871100530737157,100.0,0.0,0.0,0.0,0.0,0.0
0.9872083189032116,100.0,0.0,0.0,0.0,0.0,0.0
0.9873052103403165,100.0,0.0,0.0,0.0,0.0,0.0
0.987400765301132,100.0,0.0,0.0,0.0,0.0,0.0
0.9874950201540662,100.0,0.0,0.0,0.0,0.0,0.0
0.9875880098029381,100.0,0.0,0.0,0.0,0.0,0.0
0.987679767764577,100.0,0.0,0.0,0.0,0.0,0.0
0.9877703262413501,100.0,0.0,0.0,0.0,0.0,0.0
0.9878597161890111,100.0,0.0,0.0,0.0,0.0,0.0
0.987947967380226,100.0,0.0,0.0,0.0,0.0,0.0
0.9880351084641036,100.0,0.0,0.0,0.0,0.0,0.0
0.9881211670220277,100.0,0.0,0.0,0.0,0.0,0.0
0.9882061696200649,100.0,0.0,0.0,0.0,0.0,0.0
0.9882901418581947,100.0,0.0,0.0,0.0,0.0,0.0
0.9883731084165923,100.0,1.0,0.0,0.0,0.0,0.0
0.9884550930991715,100.0,1.0,0.0,0.0,0.0,0.0
0.9885361188745826,100.0,2.0,0.0,0.0,0.0,0.0
0.9886162079148393,100.0,6.0,0.0,0.0,0.0,0.0
0.988695381631738,100.0,8.0,0.0,0.0,0.0,0.0
0.9887736607112203,100.0,12.0,0.0,0.0,0.0,0.0
0.9888510651458148,100.0,20.0,0.0,0.0,0.0,0.0
0.988927614265287,100.0,27.0,6.0,0.0,0.0,0.0
0.9890033267656139,100.0,38.0,28.0,0.0,0.0,0.0
0.9890782207363924,100.0,47.0,50.0,0.0,0.0,0.0
0.9891523136867821,100.0,66.0,64.0,0.0,0.0,0.0
0.9892256225700753,100.0,76.0,77.0,0.0,0.0,0.0
0.9892981638069801,100.0,88.0,91.0,0.0,0.0,0.0
0.989369953307698,100.0,95.0,97.0,0.0,0.0,0.0
0.9894410064928681,100.0,99.0,99.0,33.0,3.0,2.0
0.9895113383134492,100.0,99.0,99.0,88.0,3.0,2.0
0.9895809632696019,100.0,100.0,100.0,100.0,99.0,99.0
0.9896498954286317,100.0,100.0,100.0,100.0,100.0,100.0
