0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9550422358822693
1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.9636698155897018
2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.9701405003702761
3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.9749935139557069
4.0,100.0,0.0,0.0,0.0,0.0,0.0,0.97863327414478
5.0,100.0,0.0,0.0,0.0,0.0,0.0,0.9813630942865847
6.0,100.0,0.0,0.0,0.0,0.0,0.0,0.9834104593929384
7.0,100.0,0.0,0.0,0.0,0.0,0.0,0.9849459832227035
8.0,100.0,0.0,0.0,0.0,0.0,0.0,0.9860976260950275
9.0,100.0,0.0,0.0,0.0,0.0,0.0,0.9869613582492704
10.0,100.0,0.0,0.0,0.0,0.0,0.0,0.9876091573649526
11.0,100.0,0.0,0.0,0.0,0.0,0.0,0.9880950067017142
12.0,100.0,2.0,0.0,0.0,0.0,0.0,0.9884593937042855
13.0,100.0,19.0,0.0,0.0,0.0,0.0,0.9887326839562139
14.0,100.0,52.0,30.0,0.0,0.0,0.0,0.9889376516451602
15.0,100.0,77.0,61.0,0.0,0.0,0.0,0.9890913774118699
16.0,100.0,89.0,80.0,0.0,0.0,0.0,0.9892066717369022
17.0,100.0,97.0,94.0,0.0,0.0,0.0,0.9892931424806765
18.0,100.0,99.0,99.0,0.0,0.0,0.0,0.9893579955385071
19.0,100.0,99.0,99.0,5.0,0.0,0.0,0.9894066353318801
20.0,100.0,99.0,99.0,36.0,0.0,0.0,0.9894431151769099
21.0,100.0,99.0,99.0,66.0,0.0,0.0,0.9894704750606822
22.0,100.0,99.0,99.0,86.0,1.0,1.0,0.9894909949735115
23.0,100.0,100.0,100.0,90.0,6.0,8.0,0.9895063849081334
24.0,100.0,100.0,100.0,95.0,33.0,33.0,0.9895179273590998
25.0,100.0,100.0,100.0,95.0,73.0,74.0,0.9895265841973246
26.0,100.0,100.0,100.0,97.0,89.0,89.0,0.9895330768259933
27.0,100.0,100.0,100.0,97.0,92.0,92.0,0.9895379462974948
28.0,100.0,100.0,100.0,98.0,99.0,99.0,0.9895415984011209
29.0,100.0,100.0,100.0,99.0,99.0,99.0,0.9895443374788404
30.0,100.0,100.0,100.0,99.0,99.0,99.0,0.9895463917871301
31.0,100.0,100.0,100.0,100.0,99.0,99.0,0.9895479325183474
32.0,100.0,100.0,100.0,100.0,99.0,99.0,0.9895490880667603
