20.17,9.498,11.99,4.456,1.01,0.87
20.41,10.018,11.908,4.646,2.418,2.238
20.782,9.844,11.992,6.284,3.17,3.148
20.956,9.902,11.73,7.146,4.048,3.886
21.236,10.75,11.824,8.89,4.57,4.69
20.944,11.542,12.208,10.1,4.746,5.036
19.172,13.466,14.32,12.686,5.746,5.774
15.352,12.38,15.938,11.378,5.262,5.404
11.984,10.462,17.54,9.874,5.038,5.282
9.748,8.554,16.38,7.464,4.816,4.606
